date,region_code,contract_code,contract_name,calls_received,calls_answered,calls_answered_60s,calls_abandoned,calls_triaged,week_ending,pct_answered_60s,pct_abandoned,meets_60s_target
2025-12-19,East of England,111AG8,Norfolk including Great Yarmouth and Waveney,810,770,760,779,782,2025-12-21,98.7,50.3,1
2025-12-19,East of England,111AH4,Mid & South Essex,1022,972,925,982,928,2025-12-21,95.2,50.3,1
2025-12-19,East of England,111AH7,North East Essex & Suffolk,1023,962,874,971,840,2025-12-21,90.9,50.2,0
2025-12-19,East of England,111AM1,West Essex & Hertfordshire,1272,1243,1130,1272,1170,2025-12-21,90.9,50.6,0
2025-12-19,London,111AD7,South East London,1548,1487,1309,1507,1321,2025-12-21,88.0,50.3,0
2025-12-19,London,111AH5,North East London,2093,2020,1740,2047,2061,2025-12-21,86.1,50.3,0
2025-12-19,London,111AJ1,North West London,1778,1711,1474,1732,1722,2025-12-21,86.1,50.3,0
2025-12-19,London,111AK9,South West London (PPG),1146,1114,1019,1123,1157,2025-12-21,91.5,50.2,0
2025-12-19,London,111AL9,North Central London (LAS),1172,1119,894,1136,1000,2025-12-21,79.9,50.4,0
2025-12-19,Midlands,111AL7,Midlands,9433,9420,9299,9433,8900,2025-12-21,98.7,50.0,1
2025-12-19,North East and Yorkshire,111AA1,North East,2991,2633,2254,2703,2404,2025-12-21,85.6,50.7,0
2025-12-19,North East and Yorkshire,111AI7,Yorkshire and Humber (NECS),5824,4790,3016,5351,4359,2025-12-21,63.0,52.8,0
2025-12-19,North West,111AJ3,North West including Blackpool (ML CSU),5498,5351,4109,5498,5027,2025-12-21,76.8,50.7,0
2025-12-19,South East,111AA6,Isle of Wight,271,228,141,265,240,2025-12-21,61.8,53.8,0
2025-12-19,South East,111AG9,Thames Valley,2221,2074,1494,2221,1925,2025-12-21,72.0,51.7,0
2025-12-19,South East,111AH9,Hampshire and Surrey Heath,2005,1876,1387,2005,1769,2025-12-21,73.9,51.7,0
2025-12-19,South East,111AI2,Surrey Heartlands,762,729,675,736,639,2025-12-21,92.6,50.2,0
2025-12-19,South East,111AI9,"Kent, Medway & Sussex",3438,2853,1908,3149,2853,2025-12-21,66.9,52.5,0
2025-12-19,South West,111AI4,Dorset (DHC),881,736,646,748,730,2025-12-21,87.8,50.4,0
2025-12-19,South West,111AI5,"Bristol, North Somerset & South Gloucestershire (BRISDOC)",939,888,713,893,852,2025-12-21,80.3,50.1,0
2025-12-19,South West,111AL2,Devon (PPG),1105,1045,964,1054,930,2025-12-21,92.2,50.2,0
2025-12-19,South West,111AL3,Cornwall (HUC),498,478,440,498,438,2025-12-21,92.1,51.0,0
2025-12-19,South West,111AL5,Somerset (HUC),511,502,457,511,434,2025-12-21,91.0,50.4,0
2025-12-19,South West,111AL6,"BaNES, Swindon & Wiltshire (Medvivo-PPG)",1029,970,909,987,905,2025-12-21,93.7,50.4,0
2025-12-19,South West,111AL8,Gloucestershire (Trust/IC24),586,551,521,557,540,2025-12-21,94.6,50.3,0
2025-12-20,East of England,111AC5,Cambridgeshire and Peterborough,1470,1399,980,1470,1199,2025-12-21,70.1,51.2,0
2025-12-20,East of England,111AC7,Milton Keynes,352,351,351,352,320,2025-12-21,100.0,50.1,1
2025-12-20,East of England,111AG7,Luton and Bedfordshire,1084,1021,734,1084,870,2025-12-21,71.9,51.5,0
2025-12-20,East of England,111AG8,Norfolk including Great Yarmouth and Waveney,1442,1368,1018,1400,1350,2025-12-21,74.4,50.6,0
2025-12-20,East of England,111AH4,Mid & South Essex,2106,1878,919,2030,1776,2025-12-21,48.9,51.9,0
2025-12-20,East of England,111AH7,North East Essex & Suffolk,1766,1693,1645,1697,1495,2025-12-21,97.2,50.1,1
2025-12-20,East of England,111AM1,West Essex & Hertfordshire,2155,2066,1436,2155,1960,2025-12-21,69.5,51.1,0
2025-12-20,London,111AD7,South East London,2043,1966,1642,2007,1786,2025-12-21,83.5,50.5,0
2025-12-20,London,111AH5,North East London,2470,2400,2010,2430,2540,2025-12-21,83.8,50.3,0
2025-12-20,London,111AJ1,North West London,2346,2275,2025,2309,2186,2025-12-21,89.0,50.4,0
2025-12-20,London,111AK9,South West London (PPG),1798,1772,1702,1777,1763,2025-12-21,96.0,50.1,1
2025-12-20,London,111AL9,North Central London (LAS),1581,1500,1118,1537,1377,2025-12-21,74.5,50.6,0
2025-12-20,Midlands,111AL7,Midlands,14599,14590,14590,14599,13870,2025-12-21,100.0,50.0,1
2025-12-20,North East and Yorkshire,111AA1,North East,4178,3785,3748,3797,3503,2025-12-21,99.0,50.1,1
2025-12-20,North East and Yorkshire,111AI7,Yorkshire and Humber (NECS),8609,7922,7277,8144,7224,2025-12-21,91.9,50.7,0
2025-12-20,North West,111AJ3,North West including Blackpool (ML CSU),8595,7810,2825,8595,7896,2025-12-21,36.2,52.4,0
2025-12-20,South East,111AA6,Isle of Wight,387,269,111,377,281,2025-12-21,41.3,58.4,0
2025-12-20,South East,111AG9,Thames Valley,3628,3250,1182,3628,3081,2025-12-21,36.4,52.7,0
2025-12-20,South East,111AH9,Hampshire and Surrey Heath,3198,2868,1091,3198,2682,2025-12-21,38.0,52.7,0
2025-12-20,South East,111AI2,Surrey Heartlands,1376,1326,1285,1331,1204,2025-12-21,96.9,50.1,1
2025-12-20,South East,111AI9,"Kent, Medway & Sussex",5116,4119,1473,4756,4119,2025-12-21,35.8,53.6,0
2025-12-20,South West,111AI4,Dorset (DHC),1457,1215,710,1285,1235,2025-12-21,58.4,51.4,0
2025-12-20,South West,111AI5,"Bristol, North Somerset & South Gloucestershire (BRISDOC)",1618,1556,1342,1560,1466,2025-12-21,86.2,50.1,0
2025-12-20,South West,111AL2,Devon (PPG),2150,2059,2015,2064,1813,2025-12-21,97.9,50.1,1
2025-12-20,South West,111AL3,Cornwall (HUC),1031,982,731,1031,900,2025-12-21,74.4,51.2,0
2025-12-20,South West,111AL5,Somerset (HUC),930,895,627,930,745,2025-12-21,70.1,51.0,0
2025-12-20,South West,111AL6,"BaNES, Swindon & Wiltshire (Medvivo-PPG)",1626,1573,1547,1586,1494,2025-12-21,98.3,50.2,1
2025-12-20,South West,111AL8,Gloucestershire (Trust/IC24),1068,958,452,1042,1014,2025-12-21,47.2,52.1,0
2025-12-21,East of England,111AC5,Cambridgeshire and Peterborough,1373,1302,757,1373,1039,2025-12-21,58.1,51.3,0
2025-12-21,East of England,111AC7,Milton Keynes,323,323,323,323,293,2025-12-21,100.0,50.0,1
2025-12-21,East of England,111AG7,Luton and Bedfordshire,1006,960,543,1006,852,2025-12-21,56.6,51.2,0
2025-12-21,East of England,111AG8,Norfolk including Great Yarmouth and Waveney,1274,1211,1147,1223,1157,2025-12-21,94.7,50.2,0
2025-12-21,East of England,111AH4,Mid & South Essex,1882,1651,707,1828,1526,2025-12-21,42.8,52.5,0
2025-12-21,East of England,111AH7,North East Essex & Suffolk,1595,1533,1526,1539,1335,2025-12-21,99.5,50.1,1
2025-12-21,East of England,111AM1,West Essex & Hertfordshire,1938,1845,1029,1938,1700,2025-12-21,55.8,51.2,0
2025-12-21,London,111AD7,South East London,1641,1592,1477,1610,1422,2025-12-21,92.8,50.3,0
2025-12-21,London,111AH5,North East London,2259,2200,2049,2221,2216,2025-12-21,93.1,50.2,0
2025-12-21,London,111AJ1,North West London,1985,1920,1806,1938,1830,2025-12-21,94.1,50.2,0
2025-12-21,London,111AK9,South West London (PPG),1518,1494,1479,1497,1548,2025-12-21,99.0,50.1,1
2025-12-21,London,111AL9,North Central London (LAS),1305,1253,1146,1273,1223,2025-12-21,91.5,50.4,0
2025-12-21,Midlands,111AL7,Midlands,13020,13009,12971,13020,12249,2025-12-21,99.7,50.0,1
2025-12-21,North East and Yorkshire,111AA1,North East,3940,3592,3558,3605,3288,2025-12-21,99.1,50.1,1
2025-12-21,North East and Yorkshire,111AI7,Yorkshire and Humber (NECS),7919,7319,6882,7546,6629,2025-12-21,94.0,50.8,0
2025-12-21,North West,111AJ3,North West including Blackpool (ML CSU),8041,7259,3676,8041,7118,2025-12-21,50.6,52.6,0
2025-12-21,South East,111AA6,Isle of Wight,345,297,198,334,299,2025-12-21,66.7,52.9,0
2025-12-21,South East,111AG9,Thames Valley,3312,3231,2367,3312,3035,2025-12-21,73.3,50.6,0
2025-12-21,South East,111AH9,Hampshire and Surrey Heath,2907,2823,2081,2907,2659,2025-12-21,73.7,50.7,0
2025-12-21,South East,111AI2,Surrey Heartlands,1118,1080,1072,1086,923,2025-12-21,99.3,50.1,1
2025-12-21,South East,111AI9,"Kent, Medway & Sussex",4450,3665,1420,4137,3665,2025-12-21,38.7,53.0,0
2025-12-21,South West,111AI4,Dorset (DHC),1247,1085,860,1100,1042,2025-12-21,79.3,50.3,0
2025-12-21,South West,111AI5,"Bristol, North Somerset & South Gloucestershire (BRISDOC)",1412,1362,1223,1364,1312,2025-12-21,89.8,50.0,0
2025-12-21,South West,111AL2,Devon (PPG),2082,1978,1970,1985,1704,2025-12-21,99.6,50.1,1
2025-12-21,South West,111AL3,Cornwall (HUC),947,915,619,947,788,2025-12-21,67.7,50.9,0
2025-12-21,South West,111AL5,Somerset (HUC),890,841,500,890,651,2025-12-21,59.5,51.4,0
2025-12-21,South West,111AL6,"BaNES, Swindon & Wiltshire (Medvivo-PPG)",1532,1487,1480,1496,1360,2025-12-21,99.5,50.2,1
2025-12-21,South West,111AL8,Gloucestershire (Trust/IC24),1026,899,378,1004,917,2025-12-21,42.0,52.8,0
2025-12-22,East of England,111AC5,Cambridgeshire and Peterborough,1084,1074,1053,1084,900,2025-12-28,98.0,50.2,1
2025-12-22,East of England,111AC7,Milton Keynes,264,263,263,264,239,2025-12-28,100.0,50.1,1
2025-12-22,East of England,111AG7,Luton and Bedfordshire,866,861,850,866,739,2025-12-28,98.7,50.1,1
2025-12-22,East of England,111AG8,Norfolk including Great Yarmouth and Waveney,1208,995,724,1062,952,2025-12-28,72.8,51.6,0
2025-12-22,East of England,111AH4,Mid & South Essex,1289,1167,882,1240,1097,2025-12-28,75.6,51.5,0
2025-12-22,East of England,111AH7,North East Essex & Suffolk,1020,981,957,983,869,2025-12-28,97.6,50.1,1
2025-12-22,East of England,111AM1,West Essex & Hertfordshire,1454,1444,1423,1454,1307,2025-12-28,98.5,50.2,1
2025-12-22,London,111AD7,South East London,1618,1558,1450,1572,1405,2025-12-28,93.1,50.2,0
2025-12-22,London,111AH5,North East London,2267,2201,2022,2215,2200,2025-12-28,91.9,50.2,0
2025-12-22,London,111AJ1,North West London,1899,1834,1726,1851,1796,2025-12-28,94.1,50.2,0
2025-12-22,London,111AK9,South West London (PPG),1334,1309,1258,1313,1329,2025-12-28,96.1,50.1,1
2025-12-22,London,111AL9,North Central London (LAS),1218,1153,1027,1165,1059,2025-12-28,89.1,50.3,0
2025-12-22,Midlands,111AL7,Midlands,10257,10217,10201,10257,9623,2025-12-28,99.8,50.1,1
2025-12-22,North East and Yorkshire,111AA1,North East,3473,2963,2668,3035,2830,2025-12-28,90.0,50.6,0
2025-12-22,North East and Yorkshire,111AI7,Yorkshire and Humber (NECS),6060,5349,4599,5680,5008,2025-12-28,86.0,51.5,0
2025-12-22,North West,111AJ3,North West including Blackpool (ML CSU),6030,6008,5841,6030,5643,2025-12-28,97.2,50.1,1
2025-12-22,South East,111AA6,Isle of Wight,302,257,146,296,261,2025-12-28,56.8,53.5,0
2025-12-22,South East,111AG9,Thames Valley,2799,2695,2002,2799,2505,2025-12-28,74.3,50.9,0
2025-12-22,South East,111AH9,Hampshire and Surrey Heath,2149,2078,1567,2149,1922,2025-12-28,75.4,50.8,0
2025-12-22,South East,111AI2,Surrey Heartlands,862,828,799,831,713,2025-12-28,96.5,50.1,1
2025-12-22,South East,111AI9,"Kent, Medway & Sussex",3743,3297,2343,3478,3297,2025-12-28,71.1,51.3,0
2025-12-22,South West,111AI4,Dorset (DHC),1023,878,790,883,881,2025-12-28,90.0,50.1,0
2025-12-22,South West,111AI5,"Bristol, North Somerset & South Gloucestershire (BRISDOC)",0,0,0,0,0,2025-12-28,,,0
2025-12-22,South West,111AL2,Devon (PPG),1212,1151,1122,1153,1044,2025-12-28,97.5,50.0,1
2025-12-22,South West,111AL3,Cornwall (HUC),556,551,543,556,521,2025-12-28,98.5,50.2,1
2025-12-22,South West,111AL5,Somerset (HUC),586,585,580,586,509,2025-12-28,99.1,50.0,1
2025-12-22,South West,111AL6,"BaNES, Swindon & Wiltshire (Medvivo-PPG)",1069,1027,987,1041,1011,2025-12-28,96.1,50.3,1
2025-12-22,South West,111AL8,Gloucestershire (Trust/IC24),802,660,497,691,598,2025-12-28,75.3,51.1,0
2025-12-23,East of England,111AC5,Cambridgeshire and Peterborough,937,929,921,937,763,2025-12-28,99.1,50.2,1
2025-12-23,East of England,111AC7,Milton Keynes,231,231,228,231,215,2025-12-28,98.7,50.0,1
2025-12-23,East of England,111AG7,Luton and Bedfordshire,754,746,737,754,638,2025-12-28,98.8,50.3,1
2025-12-23,East of England,111AG8,Norfolk including Great Yarmouth and Waveney,894,866,848,870,912,2025-12-28,97.9,50.1,1
2025-12-23,East of England,111AH4,Mid & South Essex,994,950,934,956,907,2025-12-28,98.3,50.2,1
2025-12-23,East of England,111AH7,North East Essex & Suffolk,937,899,872,900,793,2025-12-28,97.0,50.0,1
2025-12-23,East of England,111AM1,West Essex & Hertfordshire,1164,1160,1160,1164,1065,2025-12-28,100.0,50.1,1
2025-12-23,London,111AD7,South East London,1313,1281,1243,1287,1173,2025-12-28,97.0,50.1,1
2025-12-23,London,111AH5,North East London,2006,1948,1890,1963,1966,2025-12-28,97.0,50.2,1
2025-12-23,London,111AJ1,North West London,1595,1536,1488,1549,1506,2025-12-28,96.9,50.2,1
2025-12-23,London,111AK9,South West London (PPG),1083,1062,1036,1066,1105,2025-12-28,97.6,50.1,1
2025-12-23,London,111AL9,North Central London (LAS),1082,1043,991,1052,937,2025-12-28,95.0,50.2,1
2025-12-23,Midlands,111AL7,Midlands,8489,8462,8369,8489,7959,2025-12-28,98.9,50.1,1
2025-12-23,North East and Yorkshire,111AA1,North East,2711,2471,2470,2471,2229,2025-12-28,100.0,50.0,1
2025-12-23,North East and Yorkshire,111AI7,Yorkshire and Humber (NECS),5114,4554,4132,4782,4198,2025-12-28,90.7,51.2,0
2025-12-23,North West,111AJ3,North West including Blackpool (ML CSU),5166,5128,4727,5166,4841,2025-12-28,92.2,50.2,0
2025-12-23,South East,111AA6,Isle of Wight,250,241,192,249,244,2025-12-28,79.7,50.8,0
2025-12-23,South East,111AG9,Thames Valley,2203,2176,2128,2203,2054,2025-12-28,97.8,50.3,1
2025-12-23,South East,111AH9,Hampshire and Surrey Heath,1840,1810,1770,1840,1682,2025-12-28,97.8,50.4,1
2025-12-23,South East,111AI2,Surrey Heartlands,735,720,701,723,637,2025-12-28,97.4,50.1,1
2025-12-23,South East,111AI9,"Kent, Medway & Sussex",3095,2756,2208,2852,2756,2025-12-28,80.1,50.9,0
2025-12-23,South West,111AI4,Dorset (DHC),944,780,655,791,771,2025-12-28,84.0,50.4,0
2025-12-23,South West,111AI5,"Bristol, North Somerset & South Gloucestershire (BRISDOC)",0,0,0,0,0,2025-12-28,,,0
2025-12-23,South West,111AL2,Devon (PPG),1092,1040,1006,1045,967,2025-12-28,96.7,50.1,1
2025-12-23,South West,111AL3,Cornwall (HUC),495,493,490,495,466,2025-12-28,99.4,50.1,1
2025-12-23,South West,111AL5,Somerset (HUC),471,469,469,471,412,2025-12-28,100.0,50.1,1
2025-12-23,South West,111AL6,"BaNES, Swindon & Wiltshire (Medvivo-PPG)",956,907,876,924,857,2025-12-28,96.6,50.5,1
2025-12-23,South West,111AL8,Gloucestershire (Trust/IC24),555,523,518,527,510,2025-12-28,99.0,50.2,1
2025-12-24,East of England,111AC5,Cambridgeshire and Peterborough,823,817,772,823,624,2025-12-28,94.5,50.2,0
2025-12-24,East of England,111AC7,Milton Keynes,228,228,226,228,212,2025-12-28,99.1,50.0,1
2025-12-24,East of England,111AG7,Luton and Bedfordshire,614,612,593,614,573,2025-12-28,96.9,50.1,1
2025-12-24,East of England,111AG8,Norfolk including Great Yarmouth and Waveney,825,789,769,799,791,2025-12-28,97.5,50.3,1
2025-12-24,East of England,111AH4,Mid & South Essex,943,907,875,918,855,2025-12-28,96.5,50.3,1
2025-12-24,East of England,111AH7,North East Essex & Suffolk,888,835,685,849,748,2025-12-28,82.0,50.4,0
2025-12-24,East of England,111AM1,West Essex & Hertfordshire,1046,1029,1006,1046,961,2025-12-28,97.8,50.4,1
2025-12-24,London,111AD7,South East London,1222,1196,1174,1201,1105,2025-12-28,98.2,50.1,1
2025-12-24,London,111AH5,North East London,1648,1593,1575,1605,1663,2025-12-28,98.9,50.2,1
2025-12-24,London,111AJ1,North West London,1487,1421,1302,1437,1345,2025-12-28,91.6,50.3,0
2025-12-24,London,111AK9,South West London (PPG),1042,1003,863,1019,1044,2025-12-28,86.0,50.4,0
2025-12-24,London,111AL9,North Central London (LAS),994,953,931,961,867,2025-12-28,97.7,50.2,1
2025-12-24,Midlands,111AL7,Midlands,7878,7863,7843,7878,7320,2025-12-28,99.7,50.0,1
2025-12-24,North East and Yorkshire,111AA1,North East,2414,2182,2061,2250,1936,2025-12-28,94.5,50.8,0
2025-12-24,North East and Yorkshire,111AI7,Yorkshire and Humber (NECS),4534,4200,3953,4251,3923,2025-12-28,94.1,50.3,0
2025-12-24,North West,111AJ3,North West including Blackpool (ML CSU),4539,4403,3503,4539,4144,2025-12-28,79.6,50.8,0
2025-12-24,South East,111AA6,Isle of Wight,225,200,158,218,208,2025-12-28,79.0,52.2,0
2025-12-24,South East,111AG9,Thames Valley,1904,1889,1871,1904,1778,2025-12-28,99.0,50.2,1
2025-12-24,South East,111AH9,Hampshire and Surrey Heath,1629,1606,1597,1629,1520,2025-12-28,99.4,50.4,1
2025-12-24,South East,111AI2,Surrey Heartlands,730,695,583,707,624,2025-12-28,83.9,50.4,0
2025-12-24,South East,111AI9,"Kent, Medway & Sussex",2664,2356,1995,2434,2356,2025-12-28,84.7,50.8,0
2025-12-24,South West,111AI4,Dorset (DHC),886,702,595,722,710,2025-12-28,84.8,50.7,0
2025-12-24,South West,111AI5,"Bristol, North Somerset & South Gloucestershire (BRISDOC)",0,0,0,0,0,2025-12-28,,,0
2025-12-24,South West,111AL2,Devon (PPG),1085,1017,841,1036,928,2025-12-28,82.7,50.5,0
2025-12-24,South West,111AL3,Cornwall (HUC),486,480,467,486,465,2025-12-28,97.3,50.3,1
2025-12-24,South West,111AL5,Somerset (HUC),425,419,401,425,372,2025-12-28,95.7,50.4,1
2025-12-24,South West,111AL6,"BaNES, Swindon & Wiltshire (Medvivo-PPG)",885,833,688,860,759,2025-12-28,82.6,50.8,0
2025-12-24,South West,111AL8,Gloucestershire (Trust/IC24),499,468,455,471,458,2025-12-28,97.2,50.2,1
2025-12-25,East of England,111AC5,Cambridgeshire and Peterborough,980,975,965,980,731,2025-12-28,99.0,50.1,1
2025-12-25,East of England,111AC7,Milton Keynes,187,187,187,187,166,2025-12-28,100.0,50.0,1
2025-12-25,East of England,111AG7,Luton and Bedfordshire,587,581,575,587,519,2025-12-28,99.0,50.3,1
2025-12-25,East of England,111AG8,Norfolk including Great Yarmouth and Waveney,1039,985,866,1009,1001,2025-12-28,87.9,50.6,0
2025-12-25,East of England,111AH4,Mid & South Essex,980,927,805,951,878,2025-12-28,86.8,50.6,0
2025-12-25,East of England,111AH7,North East Essex & Suffolk,937,911,906,913,798,2025-12-28,99.5,50.1,1
2025-12-25,East of England,111AM1,West Essex & Hertfordshire,1198,1155,1010,1157,1014,2025-12-28,87.4,50.0,0
2025-12-25,London,111AD7,South East London,1023,1000,968,1007,926,2025-12-28,96.8,50.2,1
2025-12-25,London,111AH5,North East London,1449,1428,1389,1432,1501,2025-12-28,97.3,50.1,1
2025-12-25,London,111AJ1,North West London,1407,1349,1307,1363,1267,2025-12-28,96.9,50.3,1
2025-12-25,London,111AK9,South West London (PPG),874,855,851,858,897,2025-12-28,99.5,50.1,1
2025-12-25,London,111AL9,North Central London (LAS),889,844,819,856,819,2025-12-28,97.0,50.4,1
2025-12-25,Midlands,111AL7,Midlands,7961,7938,7872,7961,7400,2025-12-28,99.2,50.1,1
2025-12-25,North East and Yorkshire,111AA1,North East,2165,2025,2024,2025,1820,2025-12-28,100.0,50.0,1
2025-12-25,North East and Yorkshire,111AI7,Yorkshire and Humber (NECS),4796,4498,4452,4506,4161,2025-12-28,99.0,50.0,1
2025-12-25,North West,111AJ3,North West including Blackpool (ML CSU),4688,4595,3722,4688,4462,2025-12-28,81.0,50.5,0
2025-12-25,South East,111AA6,Isle of Wight,178,176,158,177,174,2025-12-28,89.8,50.1,0
2025-12-25,South East,111AG9,Thames Valley,1852,1836,1836,1852,1710,2025-12-28,100.0,50.2,1
2025-12-25,South East,111AH9,Hampshire and Surrey Heath,1685,1665,1665,1685,1534,2025-12-28,100.0,50.3,1
2025-12-25,South East,111AI2,Surrey Heartlands,751,736,727,738,642,2025-12-28,98.8,50.1,1
2025-12-25,South East,111AI9,"Kent, Medway & Sussex",2602,2362,2118,2408,2362,2025-12-28,89.7,50.5,0
2025-12-25,South West,111AI4,Dorset (DHC),850,721,602,725,693,2025-12-28,83.5,50.1,0
2025-12-25,South West,111AI5,"Bristol, North Somerset & South Gloucestershire (BRISDOC)",0,0,0,0,0,2025-12-28,,,0
2025-12-25,South West,111AL2,Devon (PPG),1116,1067,1064,1070,978,2025-12-28,99.7,50.1,1
2025-12-25,South West,111AL3,Cornwall (HUC),596,593,586,596,550,2025-12-28,98.8,50.1,1
2025-12-25,South West,111AL5,Somerset (HUC),502,496,491,502,440,2025-12-28,99.0,50.3,1
2025-12-25,South West,111AL6,"BaNES, Swindon & Wiltshire (Medvivo-PPG)",972,928,921,946,880,2025-12-28,99.2,50.5,1
2025-12-25,South West,111AL8,Gloucestershire (Trust/IC24),579,544,477,550,566,2025-12-28,87.7,50.3,0
2025-12-26,East of England,111AC5,Cambridgeshire and Peterborough,1663,1651,1603,1663,1255,2025-12-28,97.1,50.2,1
2025-12-26,East of England,111AC7,Milton Keynes,348,344,324,348,323,2025-12-28,94.2,50.3,0
2025-12-26,East of England,111AG7,Luton and Bedfordshire,1082,1077,1051,1082,962,2025-12-28,97.6,50.1,1
2025-12-26,East of England,111AG8,Norfolk including Great Yarmouth and Waveney,1833,1199,309,1780,1274,2025-12-28,25.8,59.8,0
2025-12-26,East of England,111AH4,Mid & South Essex,2023,1366,366,1967,1335,2025-12-28,26.8,59.0,0
2025-12-26,East of England,111AH7,North East Essex & Suffolk,1800,1742,1570,1755,1548,2025-12-28,90.1,50.2,0
2025-12-26,East of England,111AM1,West Essex & Hertfordshire,2099,2092,2041,2099,1973,2025-12-28,97.6,50.1,1
2025-12-26,London,111AD7,South East London,1996,1804,1252,1962,1682,2025-12-28,69.4,52.1,0
2025-12-26,London,111AH5,North East London,2527,2278,1551,2485,2391,2025-12-28,68.1,52.2,0
2025-12-26,London,111AJ1,North West London,2383,2239,1846,2343,2156,2025-12-28,82.4,51.1,0
2025-12-26,London,111AK9,South West London (PPG),1723,1673,1453,1703,1647,2025-12-28,86.8,50.4,0
2025-12-26,London,111AL9,North Central London (LAS),1584,1362,713,1550,1280,2025-12-28,52.3,53.2,0
2025-12-26,Midlands,111AL7,Midlands,15289,15224,14129,15289,14378,2025-12-28,92.8,50.1,0
2025-12-26,North East and Yorkshire,111AA1,North East,4563,4110,3640,4181,3645,2025-12-28,88.6,50.4,0
2025-12-26,North East and Yorkshire,111AI7,Yorkshire and Humber (NECS),9292,8766,8277,8900,8031,2025-12-28,94.4,50.4,0
